id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
3234481,20318622111000021010000000U1,CONSULTORIO MEDICO DEL CARMEN,Consultorios de medicina especializada del sector privado,0 a 5 personas,TERCERA PONIENTE,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
8888653,20026621111000081000000000U5,CONSULTORIO MEDICO DEL CARMEN,Consultorios de medicina general del sector privado,0 a 5 personas,ALDAMA,71100,OAXACA,Chalcatongo de Hidalgo,Chalcatongo de Hidalgo
3162788,20064621111000011000000000U3,CONSULTORIO MÉDICO DEL DOCTOR RAYMUNDO,Consultorios de medicina general del sector privado,0 a 5 personas,BENITO JUAREZ,70531,OAXACA,Nejapa de Madero,Nejapa de Madero
3144492,20318621111000231000000000S7,CONSULTORIO MEDICO DEL DOCTOR SIMI,Consultorios de medicina general del sector privado,0 a 5 personas,CARLOS SALINAS DE GORTARI,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
8444154,20067621111004451000000000S0,CONSULTORIO MEDICO DEL GRUPO FARMACEUTICO EGL,Consultorios de medicina general del sector privado,0 a 5 personas,FRANCISCO JAVIER MINA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3198455,20067621113001191000000000U1,CONSULTORIO MEDICO DERMATOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,XICOTENCATL,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3244620,20085621111000041000000000U5,CONSULTORIO MEDICO DIAZ FAR,Consultorios de medicina general del sector privado,0 a 5 personas,INDEPENDENCIA,70921,OAXACA,San Agustín Loxicha,San Agustín Loxicha
8043443,20334621111000151000000000U4,CONSULTORIO MEDICO DOCTOR EDSON MUÑOZ PEÑA,Consultorios de medicina general del sector privado,0 a 5 personas,CARLOS MARIA DE BUSTAMANTE,71803,OAXACA,Villa de Tututepec de Melchor Ocampo,San José del Progreso
8044129,20334621111000181000000000U1,CONSULTORIO MEDICO DOCTOR GALLEGOS,Consultorios de medicina general del sector privado,0 a 5 personas,MARIANO ABASOLO,71830,OAXACA,Villa de Tututepec de Melchor Ocampo,Río Grande o Piedra Parada
3246475,20301621111000011000000000U9,CONSULTORIO MEDICO DOCTOR ISRAEL,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE FEBRERO,71540,OAXACA,San Pedro Apóstol,San Pedro Apóstol
8816004,20334621111000231000000000U4,CONSULTORIO MEDICO DOCTOR JORGE,Consultorios de medicina general del sector privado,0 a 5 personas,OAXACA,71830,OAXACA,Villa de Tututepec de Melchor Ocampo,Río Grande o Piedra Parada
8687895,20066621111000081000000000U1,CONSULTORIO MEDICO DOCTOR LOPEZ TOLEDO,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,70130,OAXACA,Santiago Niltepec,Santiago Niltepec
3187965,20545621111000021000000000U0,CONSULTORIO MEDICO DOCTOR MIGUEL ANGEL RAMIREZ TENORIO,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,68540,OAXACA,Teotitlán de Flores Magón,Teotitlán de Flores Magón
7529744,20339621111000041000000000U6,CONSULTORIO MEDICO DOCTOR NICOLAS,Consultorios de medicina general del sector privado,0 a 5 personas,BENITO JUAREZ,69500,OAXACA,San Pedro y San Pablo Teposcolula,San Pedro y San Pablo Teposcolula
3229013,20066621111000021000000000U7,CONSULTORIO MEDICO DOCTOR PABLO,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,70130,OAXACA,Santiago Niltepec,Santiago Niltepec
3120832,20067621111000921000000000U6,CONSULTORIO MEDICO DOCTORA CHAGOYA,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ MAZA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3217299,20324621111000051000000000U7,CONSULTORIO MEDICO DR BALBINO J CANO,Consultorios de medicina general del sector privado,0 a 5 personas,FRANCISCO I. MADERO,70900,OAXACA,San Pedro Pochutla,San Pedro Pochutla
3202471,20057621111000041000000000U4,CONSULTORIO MEDICO DR OJEDA,Consultorios de medicina general del sector privado,0 a 5 personas,MORELOS SUR,70300,OAXACA,Matías Romero Avendaño,Matías Romero Avendaño
3061498,20184621111000101000000000U8,CONSULTORIO MEDICO DR PARROQUIN,Consultorios de medicina general del sector privado,0 a 5 personas,INDEPENDENCIA,68300,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
3185312,20043621111000121000000000U4,CONSULTORIO MEDICO DR. ANGEL CASTILLO,Clínicas de consultorios médicos del sector privado,0 a 5 personas,5 DE SEPTIEMBRE,70000,OAXACA,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza
3216691,20505464111000011010000000U5,CONSULTORIO MEDICO DR. ELZA CASTELLANOS CONCEPCION,Consultorios de medicina general del sector privado,0 a 5 personas,BENITO JUAREZ,70120,OAXACA,Santo Domingo Ingenio,Santo Domingo Ingenio
8888598,20141621111000011000000000U9,CONSULTORIO MEDICO DR. ERNESTO NICOLAS MARTNEZ,Consultorios de medicina general del sector privado,0 a 5 personas,MELCHOR OCAMPO,70146,OAXACA,San Francisco del Mar,San Francisco del Mar
8466606,20057621111000231000000000U1,CONSULTORIO MEDICO DR. ETELBERTO,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERO DE MAYO,70300,OAXACA,Matías Romero Avendaño,Matías Romero Avendaño
3236738,20124621113000021010000000U0,CONSULTORIO MEDICO DR. FRANCISCO SALUD BAUTISTA,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO,70786,OAXACA,San Blas Atempa,San Blas Atempa
7968230,20057621111000311000000000U1,CONSULTORIO MEDICO DR. HUGO NEFTALI GALINDO GONZALEZ CIRUJANO Y PARTERO,Consultorios de medicina general del sector privado,0 a 5 personas,ALLENDE,70300,OAXACA,Matías Romero Avendaño,Matías Romero Avendaño
3219168,20515621113000231000000000U4,CONSULTORIO MÉDICO DR. ISMAEL TRINIDAD LOPEZ,Consultorios de medicina especializada del sector privado,0 a 5 personas,JOSEFA ORTIZ DE DOMINGUEZ,70760,OAXACA,Santo Domingo Tehuantepec,Santo Domingo Tehuantepec
8043334,20467621111000061000000000U3,CONSULTORIO MEDICO DR. JOEL RUIZ HABANA,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE MAYO,71703,OAXACA,Santiago Jamiltepec,Santiago Jamiltepec
3132085,20067621111002971000000000U9,CONSULTORIO MÉDICO DR. SIMI,Consultorios de medicina general del sector privado,0 a 5 personas,EDUARDO MATA,68120,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7600493,20039621111000951000000000U2,CONSULTORIO MEDICO DR. SOTO,Consultorios de medicina general del sector privado,0 a 5 personas,MORELOS,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
3241255,20039621111000031000000000U3,CONSULTORIO MEDICO DR.YESCAS,Consultorios de medicina general del sector privado,0 a 5 personas,ALLENDE,69006,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
3077000,20067621113002121000000000U7,CONSULTORIO MEDICO DRA ADELINA MACIAS,Consultorios de medicina especializada del sector privado,0 a 5 personas,GONZALEZ ORTEGA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3073027,20067621111002501000000000U4,CONSULTORIO MEDICO DRA BEATRIZ ADRIANA GARCIA ESTRADA,Consultorios de medicina general del sector privado,0 a 5 personas,MARIANO ABASOLO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8371152,20482621111000231000000000U1,CONSULTORIO MEDICO DRA LUNA,Consultorios de medicina general del sector privado,0 a 5 personas,SEPTIMA PONIENTE,71600,OAXACA,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional
3075178,20041621111000051000000000U7,CONSULTORIO MEDICO DRA. CARIME RABADAN,Consultorios de medicina general del sector privado,0 a 5 personas,MARTIRES 3 DE JUNIO,68500,OAXACA,Huautla de Jiménez,Huautla de Jiménez
7378500,20044621111000191000000000U5,CONSULTORIO MEDICO DRA. FRANCO,Consultorios de medicina general del sector privado,0 a 5 personas,CUAUHTEMOC,68400,OAXACA,Loma Bonita,Loma Bonita
3164627,20515621111000171000000000U6,CONSULTORIO MEDICO DRA. LETICIA ROMERO PACHECO,Consultorios de medicina general del sector privado,0 a 5 personas,RIO TEHUANTEPEC,70760,OAXACA,Santo Domingo Tehuantepec,Santo Domingo Tehuantepec
3126273,20067621111003001000000000U4,CONSULTORIO MEDICO DULCE VICTORIA RUIZ,Consultorios de medicina general del sector privado,0 a 5 personas,MARTIRES DE RIO BLANCO,68045,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8961546,20318621111000491000000000U7,CONSULTORIO MEDICO ECO DIAGNOSTICO,Consultorios de medicina general del sector privado,0 a 5 personas,CIRUELO,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
8042848,20334621111000141000000000U5,CONSULTORIO MEDICO EL ANGEL,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,71800,OAXACA,Villa de Tututepec de Melchor Ocampo,Santa Rosa de Lima
8371892,20367621111000011000000000U0,CONSULTORIO MEDICO EL NIÑO DOCTOR,Consultorios de medicina general del sector privado,0 a 5 personas,CUAUHTEMOC,71780,OAXACA,Santa Catarina Mechoacán,Santa Catarina Mechoacán
3129488,20067621111002561000000000U8,CONSULTORIO MEDICO EL NIÑO DOCTOR,Consultorios de medicina general del sector privado,0 a 5 personas,MIER Y TERAN,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3138383,20145621111000021000000000U9,CONSULTORIO MEDICO EL POZITO,Consultorios de medicina general del sector privado,0 a 5 personas,CAMINO NACIONAL,70424,OAXACA,San Francisco Lachigoló,San Francisco Lachigoló
8760747,20565621111000211000000000U5,CONSULTORIO MEDICO EL SEÑOR DE LA MISERICORDIA,Consultorios de medicina general del sector privado,0 a 5 personas,PINOPAA,71310,OAXACA,Villa de Zaachila,Villa de Zaachila
6490148,20266621111000021000000000U3,CONSULTORIO MÉDICO EL SEÑOR DE LA VIDA,Consultorios de medicina general del sector privado,0 a 5 personas,SANTIAGO PINOTEPA NACIONAL - SALINA CRUZ,70990,OAXACA,San Miguel del Puerto,Barra Copalita
3158357,20057621113000191000000000U3,CONSULTORIO MEDICO ELECTROCARDIOGRAMA,Consultorios de medicina especializada del sector privado,0 a 5 personas,REFORMA SUR,70300,OAXACA,Matías Romero Avendaño,Matías Romero Avendaño
9008325,20298621111000181000000000U8,CONSULTORIO MEDICO EN GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE MAYO,70430,OAXACA,San Pablo Villa de Mitla,San Pablo Villa de Mitla
7513698,20079621111000461000000000U8,CONSULTORIO MEDICO EN GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE MAYO,70670,OAXACA,Salina Cruz,Salina Cruz
3158361,20057621113000161000000000U6,CONSULTORIO MEDICO EN GINECOLOGIA Y OBSTETRICIA SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,REFORMA SUR,70300,OAXACA,Matías Romero Avendaño,Matías Romero Avendaño
8467559,20043621113000601000000000U1,CONSULTORIO MEDICO EN NEUROLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,JUCHITAN-IXTEPEC,70000,OAXACA,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza
3232467,20390621113000021000000000U7,CONSULTORIO MEDICO EN PEDIATRIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SABINOS,71244,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
3130668,20067621111002671000000000U5,CONSULTORIO MEDICO ENDOCRINOLOGIA SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,VICENTE GUERRERO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8467603,20515621111000321000000000U7,CONSULTORIO MEDICO ESPECIALIDADES,Consultorios de medicina general del sector privado,0 a 5 personas,MINA,70760,OAXACA,Santo Domingo Tehuantepec,Santo Domingo Tehuantepec
3071752,20067621113000041000000000U9,CONSULTORIO MEDICO ESPECIALISTA DE OTORRINOLARINGOLOGIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,DR. AURELIO VALDIVIESO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3198465,20067621113002391000000000U6,CONSULTORIO MEDICO ESPECIALISTA EN GINECO OBSTETRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,CUARTA PRIVADA DE LA NORIA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3187073,20190621111000051000000000U2,CONSULTORIO MEDICO ESPECIALISTA EN MEDICINA DEL NIÑO Y DEL ADULTO,Consultorios de medicina general del sector privado,0 a 5 personas,EMILIANO ZAPATA,70215,OAXACA,San Juan Cotzocón,María Lombardo de Caso
3066697,20067621113001781000000000U9,CONSULTORIO MEDICO ESPECIALISTA SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,20 DE NOVIEMBRE,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7964319,20124621113000031000000000U9,CONSULTORIO MEDICO ESPECIALIZADO DEL ISTMO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MIGUEL HIDALGO,70786,OAXACA,San Blas Atempa,San Blas Atempa
8099765,20043621113000731000000000U6,CONSULTORIO MEDICO ESQUIPULAS,Consultorios de medicina general del sector privado,0 a 5 personas,IGNACIO ZARAGOZA,70000,OAXACA,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza
7573728,20290621111000031000000000U2,CONSULTORIO MEDICO ESTRELLA DE DAVID,Consultorios de medicina general del sector privado,0 a 5 personas,AYUNTAMIENTO,69140,OAXACA,San Nicolás Hidalgo,San Nicolás Hidalgo
3224324,20327621111000021000000000U3,CONSULTORIO MEDICO FAMILIAR,Consultorios de medicina general del sector privado,0 a 5 personas,JULIAN DE ARGUELLO,70180,OAXACA,San Pedro Tapanatepec,San Pedro Tapanatepec
3202869,20482621111000121000000000U4,CONSULTORIO MEDICO FAMILIAR,Consultorios de medicina general del sector privado,0 a 5 personas,DECIMA SUR,71600,OAXACA,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional
8862373,20565621111000191000000000U9,CONSULTORIO MEDICO FAMILIAR,Consultorios de medicina general del sector privado,0 a 5 personas,QUIECHAPA,71310,OAXACA,Villa de Zaachila,Villa de Zaachila
3118343,20067621111002171000000000U6,CONSULTORIO MÉDICO FAMILIAR,Consultorios de medicina general del sector privado,0 a 5 personas,MONTOYA,68140,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3073609,20067621111003501000000000U3,CONSULTORIO MEDICO FARMACIA GI,Consultorios de medicina general del sector privado,0 a 5 personas,DOCTOR RAMON PARDO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3243902,20150621111000061000000000S5,CONSULTORIO MÉDICO FARMACIA SIMILARES,Consultorios de medicina general del sector privado,0 a 5 personas,BENITO JUAREZ,68213,OAXACA,San Francisco Telixtlahuaca,San Francisco Telixtlahuaca
3146010,20318621111000401000000000U6,CONSULTORIO MEDICO FARMACIAS SIMILARES,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA NORTE,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
8404885,20067621111004061000000000U7,CONSULTORIO MEDICO FARMACIAS SIMILARES,Consultorios de medicina general del sector privado,0 a 5 personas,CARRETERA A SAN LUIS BELTRAN,68020,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8372553,20385621111000321000000000U5,CONSULTORIO MEDICO FARMACIAS SIMILARES FUNDACION BAEST,Consultorios de medicina general del sector privado,0 a 5 personas,EULALIO GUTIERREZ,71233,OAXACA,Santa Cruz Xoxocotlán,Santa Cruz Xoxocotlán
8372554,20385621111000331000000000U4,CONSULTORIO MEDICO FARMACIAS SIMILARES FUNDACION BEST AC,Consultorios de medicina general del sector privado,0 a 5 personas,EULALIO GUTIERREZ,71233,OAXACA,Santa Cruz Xoxocotlán,Santa Cruz Xoxocotlán
8372555,20385621111000341000000000U3,CONSULTORIO MEDICO FARMACIAS SIMILARES FUNDACION BEST AC,Consultorios de medicina general del sector privado,0 a 5 personas,EULALIO GUTIERREZ,71233,OAXACA,Santa Cruz Xoxocotlán,Santa Cruz Xoxocotlán
8526705,20039621111000991000000000U8,CONSULTORIO MEDICO FARMAMEDI,Consultorios de medicina general del sector privado,0 a 5 personas,PARAISOS,69005,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
3239628,20551621111000021000000000U8,CONSULTORIO MEDICO FLORES,Consultorios de medicina general del sector privado,0 a 5 personas,2 DE ABRIL,70400,OAXACA,Tlacolula de Matamoros,Tlacolula de Matamoros
3057333,20565621111000021000000000U8,CONSULTORIO MEDICO FRATERNIDAD,Consultorios de medicina general del sector privado,0 a 5 personas,PEZELAO,71250,OAXACA,Villa de Zaachila,Villa de Zaachila
7778516,20067621111004401000000000U5,CONSULTORIO MEDICO FUNDACCION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,VALERIO TRUJANO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3071102,20399621111000051000000000U9,CONSULTORIO MÉDICO FUNDACIÓN BEST,Consultorios de medicina general del sector privado,0 a 5 personas,BUGAMBILIA,71220,OAXACA,Santa María Atzompa,Santa María Atzompa
3200357,20067621111003641000000000U7,CONSULTORIO MEDICO FUNDACION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,LA PAZ,68157,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8393138,20390621111000451000000000U0,CONSULTORIO MEDICO FUNDACION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,INTERNACIONAL,71244,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
3061443,20184621111000561000000000S3,CONSULTORIO MÉDICO FUNDACIÓN BEST,Consultorios de medicina general del sector privado,0 a 5 personas,INDEPENDENCIA,68300,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
7839507,20390621111000591000000000U3,CONSULTORIO MEDICO FUNDACION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,INTERNACIONAL,71244,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
3108276,20184621111000631000000000U4,CONSULTORIO MEDICO FUNDACION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,LIBERTAD,68300,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
8627350,20067621111003891000000000U8,CONSULTORIO MEDICO FUNDACION BEST,Consultorios de medicina general del sector privado,0 a 5 personas,CIELO,68040,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8500477,20350621111000061000000000U1,CONSULTORIO MEDICO FUNDACION BEST A.C.,Consultorios de medicina general del sector privado,0 a 5 personas,ESPINAL,71246,OAXACA,San Sebastián Tutla,El Rosario
3140379,20023621111000091000000000U1,CONSULTORIO MEDICO FUNDACION BETS A.C,Consultorios de medicina general del sector privado,0 a 5 personas,FRANCISCO I. MADERO,71240,OAXACA,Cuilápam de Guerrero,Cuilápam de Guerrero
3225349,20059621111000201000000000M0,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERA DE MORELOS,70800,OAXACA,Miahuatlán de Porfirio Díaz,Miahuatlán de Porfirio Díaz
3225240,20059621111000221000000000U8,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,NICOLAS ROMERO,70800,OAXACA,Miahuatlán de Porfirio Díaz,Miahuatlán de Porfirio Díaz
3071613,20067621111001061000000000U0,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,MARIANO ABASOLO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3241665,20006621111000021000000000U3,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE FEBRERO,69600,OAXACA,Asunción Nochixtlán,Asunción Nochixtlán
3194959,20067621111000151000000000U0,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,TERCERA PRIVADA DE PORFIRIO DIAZ,68040,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3112431,20003621111000021000000000U0,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,70290,OAXACA,Asunción Cacalotepec,Asunción Cacalotepec
3122568,20390621111000291000000000U0,CONSULTORIO MÉDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,ORIENTE UNO,71244,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
3122143,20067621113003391000000000U5,CONSULTORIO MÉDICO GENERAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,LA PAZ,68150,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3122142,20067621113003601000000000U7,CONSULTORIO MEDICO GENERAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,LA PAZ,68150,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3122138,20067621111002441000000000U3,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,LA PAZ,68150,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3121998,20067621113004071000000000U2,CONSULTORIO MEDICO GENERAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,LA PAZ,68150,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7551173,20570621111000311000000000U3,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO,71200,OAXACA,Zimatlán de Álvarez,Zimatlán de Álvarez
3065867,20079621111000251000000000U3,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,SANTO TOMAS,70650,OAXACA,Salina Cruz,Salina Cruz
7551413,20570621111000331000000000U1,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO,71200,OAXACA,Zimatlán de Álvarez,Zimatlán de Álvarez
3073619,20067621111001751000000000U6,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,DOCTOR RAMON PARDO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8489378,20006621111000261000000000U5,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PROGRESO,69600,OAXACA,Asunción Nochixtlán,Asunción Nochixtlán
3222911,20298621111000071000000000U1,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE FEBRERO,70430,OAXACA,San Pablo Villa de Mitla,San Pablo Villa de Mitla
3223227,20141434112000011010000000U4,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO,70146,OAXACA,San Francisco del Mar,San Francisco del Mar
8405004,20067621111004081000000000U5,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,REFORMA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3246141,20103621111000081000000000U2,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,REFORMA,71520,OAXACA,San Antonino Castillo Velasco,San Antonino Castillo Velasco
3128895,20067621111002791000000000U1,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,VALERIO TRUJANO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3246153,20103621111000041000000000U6,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,REFORMA,71520,OAXACA,San Antonino Castillo Velasco,San Antonino Castillo Velasco
7839806,20390621111000611000000000U9,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,INTERNACIONAL,71244,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
8836424,20385621111000371000000000U0,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,MARTIRES DE RIO BLANCO,71233,OAXACA,Santa Cruz Xoxocotlán,Santa Cruz Xoxocotlán
3106049,20184621111000611000000000U6,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,LA HERRADURA,68347,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
8982855,20324621113000101000000000U6,CONSULTORIO MEDICO GENERAL,Consultorios de medicina especializada del sector privado,0 a 5 personas,FRANCISCO I. MADERO,70900,OAXACA,San Pedro Pochutla,San Pedro Pochutla
3061116,20570621111000101000000000U8,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,VICENTE GUERRERO,71200,OAXACA,Zimatlán de Álvarez,Zimatlán de Álvarez
8460620,20039621111000731000000000U8,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
3068194,20079621511000011010000000U2,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PACIFICO,70680,OAXACA,Salina Cruz,Salina Cruz
3232891,20068621111000171000000000U6,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,ALDAMA,71510,OAXACA,Ocotlán de Morelos,Ocotlán de Morelos
3200049,20067621111000051000000000U2,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,DALIAS,68050,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3175525,20042621111000031000000000S7,CONSULTORIO MÉDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,16 DE SEPTIEMBRE,68725,OAXACA,Ixtlán de Juárez,Ixtlán de Juárez
3174975,20184621111000021000000000U8,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,20 DE NOVIEMBRE,68310,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
8067594,20401621111000101000000000U6,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,70934,OAXACA,Santa María Colotepec,La Barra de Colotepec
3232617,20318621111000111000000000U1,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,OAXACA,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
8404331,20067621111004021000000000U1,CONSULTORIO MEDICO GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PINO SUAREZ,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3232381,20390621111000411000000000U4,CONSULTORIO MEDICO GENERAL ALIANZA POR LA SALUD,Consultorios de medicina general del sector privado,0 a 5 personas,LAZARO CARDENAS,71244,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
7414534,20024621111000011000000000U7,CONSULTORIO MEDICO GENERAL ANGEL,Consultorios de medicina general del sector privado,0 a 5 personas,CAMINO A LA BARRANCA,68610,OAXACA,Cuyamecalco Villa de Zaragoza,Cuyamecalco Villa de Zaragoza
7413111,20184621111000871000000000U6,CONSULTORIO MEDICO GENERAL CANCHE BARAJAS,Consultorios de medicina general del sector privado,0 a 5 personas,LA HERRADURA,68347,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
8943698,20149621111000011000000000U2,CONSULTORIO MEDICO GENERAL DOCTORA ZITA,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,71470,OAXACA,San Francisco Sola,San Francisco Sola
